
################ 会话开始 2026-09-21 18:09:11  [CTE] ################
# run=cte-v2-20260921  steps=3000  save_every=500  batch=8  lr=1e-4
# cache=/workspace/mnt/sqzhang26/zeva-work/datasets/xhand_cte_cache  window_latents=17
[env.sh] 警告: 未找到 libEGL，MUJOCO_GL 未启用。
         需 apt-get install -y libegl1 libgl1（或装带 EGL 的 NVIDIA 驱动）
         后才能做 RoboCasa 无头渲染。静默此提示: export ZEVA_SKIP_EGL_WARNING=1
[2026-09-21 18:09:30] --resume given but /workspace/mnt/sqzhang26/zeva-work/runs/zeva_cte/cte-v2-20260921/cte_latest.pt does not exist; starting fresh
[2026-09-21 18:09:30] cache=/workspace/mnt/sqzhang26/zeva-work/datasets/xhand_cte_cache window_latents=17 train_windows=9748 val_windows=519 params=9.49M device=cuda start_step=0
/workspace/mnt/sqzhang26/zeva-work/cosmos-framework/cosmos_framework/zeva_training/train_cte.py:218: UserWarning: Converting a tensor with requires_grad=True to a scalar may lead to unexpected behavior.
Consider using tensor.detach() first. (Triggered internally at /pytorch/torch/csrc/autograd/generated/python_variable_methods.cpp:836.)
  f"step {step}/{args.steps}  total={float(losses['total']):.4f} "
[2026-09-21 18:10:13] step 240/3000  total=0.8417 action=0.0138 vision=0.0021 task=0.0000 phase=0.0001 effect=3.3033 (contrast=2.309 var=0.960)  0.18s/step
[2026-09-21 18:10:14] step 250/3000  total=0.8436 action=0.0155 vision=0.0021 task=0.0000 phase=0.0004 effect=3.3037 (contrast=2.307 var=0.959)  0.18s/step
[2026-09-21 18:10:16] step 260/3000  total=0.8264 action=0.0259 vision=0.0026 task=0.0000 phase=0.0002 effect=3.1913 (contrast=2.199 var=0.954)  0.18s/step
[2026-09-21 18:10:18] step 270/3000  total=0.8433 action=0.0103 vision=0.0021 task=0.0000 phase=0.0002 effect=3.3236 (contrast=2.328 var=0.962)  0.18s/step
[2026-09-21 18:10:20] step 280/3000  total=0.8280 action=0.0084 vision=0.0017 task=0.0000 phase=0.0000 effect=3.2716 (contrast=2.276 var=0.961)  0.18s/step
[2026-09-21 18:10:21] step 290/3000  total=0.8479 action=0.0292 vision=0.0027 task=0.0000 phase=0.0002 effect=3.2640 (contrast=2.267 var=0.960)  0.18s/step
[2026-09-21 18:10:23] step 300/3000  total=0.8407 action=0.0117 vision=0.0022 task=0.0000 phase=0.0001 effect=3.3070 (contrast=2.310 var=0.962)  0.18s/step
[2026-09-21 18:10:25] step 310/3000  total=0.8463 action=0.0113 vision=0.0019 task=0.0000 phase=0.0001 effect=3.3321 (contrast=2.340 var=0.957)  0.17s/step
[2026-09-21 18:10:27] step 320/3000  total=0.8348 action=0.0104 vision=0.0023 task=0.0000 phase=0.0002 effect=3.2882 (contrast=2.295 var=0.957)  0.18s/step
[2026-09-21 18:10:28] step 330/3000  total=0.8140 action=0.0083 vision=0.0019 task=0.0000 phase=0.0000 effect=3.2157 (contrast=2.226 var=0.961)  0.18s/step
[2026-09-21 18:10:30] step 340/3000  total=0.8142 action=0.0144 vision=0.0021 task=0.0000 phase=0.0001 effect=3.1909 (contrast=2.197 var=0.962)  0.18s/step
[2026-09-21 18:10:32] step 350/3000  total=0.8085 action=0.0203 vision=0.0026 task=0.0000 phase=0.0000 effect=3.1421 (contrast=2.156 var=0.956)  0.18s/step
[2026-09-21 18:10:33] step 360/3000  total=0.8083 action=0.0087 vision=0.0016 task=0.0000 phase=0.0000 effect=3.1918 (contrast=2.199 var=0.963)  0.17s/step
[2026-09-21 18:10:35] step 370/3000  total=0.7945 action=0.0092 vision=0.0023 task=0.0000 phase=0.0003 effect=3.1321 (contrast=2.142 var=0.961)  0.17s/step
[2026-09-21 18:10:37] step 380/3000  total=0.7999 action=0.0088 vision=0.0022 task=0.0000 phase=0.0002 effect=3.1554 (contrast=2.167 var=0.956)  0.17s/step
[2026-09-21 18:10:39] step 390/3000  total=0.8388 action=0.0098 vision=0.0051 task=0.0000 phase=0.0008 effect=3.2955 (contrast=2.308 var=0.960)  0.17s/step
[2026-09-21 18:10:40] step 400/3000  total=0.7753 action=0.0082 vision=0.0028 task=0.0000 phase=0.0002 effect=3.0568 (contrast=2.068 var=0.961)  0.17s/step
[2026-09-21 18:10:42] step 410/3000  total=0.7952 action=0.0096 vision=0.0034 task=0.0000 phase=0.0003 effect=3.1288 (contrast=2.139 var=0.962)  0.17s/step
[2026-09-21 18:10:44] step 420/3000  total=0.7707 action=0.0091 vision=0.0028 task=0.0000 phase=0.0004 effect=3.0352 (contrast=2.047 var=0.962)  0.17s/step
[2026-09-21 18:10:45] step 430/3000  total=0.7601 action=0.0130 vision=0.0042 task=0.0000 phase=0.0019 effect=2.9707 (contrast=1.985 var=0.959)  0.17s/step
[2026-09-21 18:10:47] step 440/3000  total=0.8238 action=0.0113 vision=0.0033 task=0.0000 phase=0.0003 effect=3.2366 (contrast=2.248 var=0.965)  0.17s/step
[2026-09-21 18:10:49] step 450/3000  total=0.7623 action=0.0064 vision=0.0034 task=0.0000 phase=0.0015 effect=3.0093 (contrast=2.022 var=0.962)  0.17s/step
[2026-09-21 18:10:50] step 460/3000  total=0.7766 action=0.0190 vision=0.0046 task=0.0000 phase=0.0009 effect=3.0116 (contrast=2.024 var=0.964)  0.17s/step
[2026-09-21 18:10:52] step 470/3000  total=0.7359 action=0.0109 vision=0.0044 task=0.0000 phase=0.0013 effect=2.8823 (contrast=1.899 var=0.958)  0.17s/step
[2026-09-21 18:10:54] step 480/3000  total=0.7642 action=0.0182 vision=0.0067 task=0.0000 phase=0.0019 effect=2.9563 (contrast=1.971 var=0.964)  0.17s/step
[2026-09-21 18:10:56] step 490/3000  total=0.7392 action=0.0109 vision=0.0066 task=0.0000 phase=0.0015 effect=2.8862 (contrast=1.902 var=0.961)  0.17s/step
[2026-09-21 18:10:57] step 500/3000  total=0.6968 action=0.0188 vision=0.0069 task=0.0000 phase=0.0011 effect=2.6840 (contrast=1.708 var=0.952)  0.17s/step
[2026-09-21 18:11:41]   saved cte_step_000500.pt  val_total=0.8108
